phase,roi,dilation_mm,comparison,metric,n,mean_A,mean_B,stat,p
all,tumor,5.0,CycleGAN-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,16,15.037693121561034,16.28713489807117,14.0,0.00335693359375
all,tumor,5.0,CycleGAN-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,16,0.13899423997839888,0.1511264148176766,37.0,0.116668701171875
all,tumor,5.0,SwinPix2Pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,16,0.6006230459138276,0.658439224336774,3.0,0.000152587890625
all,tumor,5.0,SwinPix2Pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,16,15.097234498954077,16.28713489807117,18.0,0.00762939453125
all,tumor,5.0,SwinPix2Pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,16,0.1686259472062215,0.1511264148176766,22.0,0.0155029296875
all,tumor,5.0,pix2pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,16,0.5967766573397908,0.658439224336774,0.0,3.0517578125e-05
all,tumor,5.0,pix2pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,16,14.862120456114745,16.28713489807117,10.0,0.001312255859375
all,tumor,5.0,pix2pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,16,0.1703637957440106,0.1511264148176766,21.0,0.013092041015625
all,tumor,5.0,CUT-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,16,0.5997568333555422,0.658439224336774,0.0,3.0517578125e-05
all,tumor,5.0,CUT-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,16,15.206699018966326,16.28713489807117,19.0,0.009185791015625
all,tumor,5.0,CUT-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,16,0.13363296272707614,0.1511264148176766,21.0,0.013092041015625
all,tumor,5.0,CUT-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,16,0.5938707299303106,0.658439224336774,0.0,3.0517578125e-05
all,tumor,5.0,CUT-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,16,15.100419936098122,16.28713489807117,11.0,0.001678466796875
all,tumor,5.0,CUT-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,16,0.13656932935491467,0.1511264148176766,31.0,0.05767822265625
all,tumor,5.0,CycleGAN-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,16,0.574126564183715,0.658439224336774,5.0,0.00030517578125
all,tumor,5.0,CycleGAN-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,16,14.272632592283955,16.28713489807117,9.0,0.001007080078125
all,tumor,5.0,CycleGAN-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,16,0.1879631177866744,0.1511264148176766,8.0,0.000762939453125
all,cavity,0.0,CycleGAN-2D+3D-post-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6966586727185138,0.7020696497173636,24.0,0.76953125
all,cavity,0.0,CycleGAN-2D+3D-post-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.760584740343749,10.359683813164025,17.0,0.322265625
all,cavity,0.0,CycleGAN-2D+3D-post-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.13936015093839502,0.13760823746909906,24.0,0.76953125
all,cavity,0.0,ResViT-2D+3D-refine-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6949094424644742,0.7020696497173636,20.0,0.4921875
all,cavity,0.0,ResViT-2D+3D-refine-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,10.11641524718573,10.359683813164025,22.0,0.625
all,cavity,0.0,ResViT-2D+3D-refine-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.13306574720725828,0.13760823746909906,22.0,0.625
all,cavity,0.0,CUT-2D+3D-post-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6920244328819026,0.7020696497173636,19.0,0.431640625
all,cavity,0.0,CUT-2D+3D-post-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.671948684174966,10.359683813164025,13.0,0.16015625
all,cavity,0.0,CUT-2D+3D-post-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.13833615243817038,0.13760823746909906,23.0,0.6953125
all,cavity,0.0,pix2pix-2D+3D-post-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6919160550196132,0.7020696497173636,18.0,0.375
all,cavity,0.0,pix2pix-2D+3D-post-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.518175332824196,10.359683813164025,8.0,0.048828125
all,cavity,0.0,pix2pix-2D+3D-post-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.1440566376609888,0.13760823746909906,12.0,0.130859375
all,cavity,0.0,pix2pix-2D+3D-post-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.7016092760465947,0.7020696497173636,26.0,0.921875
all,cavity,0.0,pix2pix-2D+3D-post-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,10.0191287393574,10.359683813164025,11.0,0.10546875
all,cavity,0.0,pix2pix-2D+3D-post-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.13838520804704788,0.13760823746909906,25.0,0.845703125
all,cavity,0.0,CUT-2D+3D-post-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6941675670541765,0.7020696497173636,20.0,0.4921875
all,cavity,0.0,CUT-2D+3D-post-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.625553463872436,10.359683813164025,9.0,0.064453125
all,cavity,0.0,CUT-2D+3D-post-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14516653144184163,0.13760823746909906,17.0,0.322265625
all,cavity,0.0,SynDiff-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6859280117355502,0.7020696497173636,24.0,0.76953125
all,cavity,0.0,SynDiff-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,10.36756923231084,10.359683813164025,26.0,0.921875
all,cavity,0.0,SynDiff-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14821549412302754,0.13760823746909906,21.0,0.556640625
all,cavity,0.0,ResViT-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6847800063184456,0.7020696497173636,19.0,0.431640625
all,cavity,0.0,ResViT-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,10.035653303789896,10.359683813164025,21.0,0.556640625
all,cavity,0.0,ResViT-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.13655343213753499,0.13760823746909906,26.0,0.921875
all,cavity,0.0,SwinPix2Pix-2D+3D-post-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6983996555454908,0.7020696497173636,24.0,0.76953125
all,cavity,0.0,SwinPix2Pix-2D+3D-post-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,10.076735420699706,10.359683813164025,9.0,0.064453125
all,cavity,0.0,SwinPix2Pix-2D+3D-post-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.13998116922980458,0.13760823746909906,26.0,0.921875
all,cavity,0.0,ResViT-2D+3D-refine-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6822276337881389,0.7020696497173636,10.0,0.083984375
all,cavity,0.0,ResViT-2D+3D-refine-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.78836441751138,10.359683813164025,8.0,0.048828125
all,cavity,0.0,ResViT-2D+3D-refine-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.13430046215208633,0.13760823746909906,26.0,0.921875
all,cavity,0.0,pix2pix-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6829919150122158,0.7020696497173636,9.0,0.064453125
all,cavity,0.0,pix2pix-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.850224656575929,10.359683813164025,13.0,0.16015625
all,cavity,0.0,pix2pix-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.1371872353781125,0.13760823746909906,23.0,0.6953125
all,cavity,0.0,ResViT-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6833258540349473,0.7020696497173636,17.0,0.322265625
all,cavity,0.0,ResViT-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,10.286982470467903,10.359683813164025,23.0,0.6953125
all,cavity,0.0,ResViT-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14233797146047683,0.13760823746909906,21.0,0.556640625
all,cavity,0.0,SynDiff-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6844026329118795,0.7020696497173636,23.0,0.6953125
all,cavity,0.0,SynDiff-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,10.186879880986854,10.359683813164025,21.0,0.556640625
all,cavity,0.0,SynDiff-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14352055130433672,0.13760823746909906,25.0,0.845703125
all,cavity,0.0,pix2pix-2.5D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6818643545287736,0.7020696497173636,12.0,0.130859375
all,cavity,0.0,pix2pix-2.5D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.366820348970814,10.359683813164025,6.0,0.02734375
all,cavity,0.0,pix2pix-2.5D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14395631678086843,0.13760823746909906,17.0,0.322265625
all,cavity,0.0,CycleGAN-2D+3D-post-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6916997472282922,0.7020696497173636,20.0,0.4921875
all,cavity,0.0,CycleGAN-2D+3D-post-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.635582741273547,10.359683813164025,14.0,0.193359375
all,cavity,0.0,CycleGAN-2D+3D-post-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14046784716626298,0.13760823746909906,22.0,0.625
all,cavity,0.0,CUT-2.5D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6810386179292973,0.7020696497173636,15.0,0.232421875
all,cavity,0.0,CUT-2.5D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.220036962031214,10.359683813164025,7.0,0.037109375
all,cavity,0.0,CUT-2.5D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.1439391337764602,0.13760823746909906,19.0,0.431640625
all,cavity,0.0,ResViT-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6936498612787791,0.7020696497173636,23.0,0.6953125
all,cavity,0.0,ResViT-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,10.361037938804454,10.359683813164025,25.0,0.845703125
all,cavity,0.0,ResViT-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.13188295503674766,0.13760823746909906,25.0,0.845703125
all,cavity,0.0,SwinPix2Pix-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6786191191738074,0.7020696497173636,5.0,0.01953125
all,cavity,0.0,SwinPix2Pix-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.485841867632518,10.359683813164025,6.0,0.02734375
all,cavity,0.0,SwinPix2Pix-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14251741874501248,0.13760823746909906,21.0,0.556640625
all,cavity,0.0,SynDiff-3D+3D-refine-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6658062443512616,0.7020696497173636,3.0,0.009765625
all,cavity,0.0,SynDiff-3D+3D-refine-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.490072860444684,10.359683813164025,8.0,0.048828125
all,cavity,0.0,SynDiff-3D+3D-refine-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14711882852089955,0.13760823746909906,14.0,0.193359375
all,cavity,0.0,pix2pix-2D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6762574759570676,0.7020696497173636,10.0,0.083984375
all,cavity,0.0,pix2pix-2D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.068401168020731,10.359683813164025,4.0,0.013671875
all,cavity,0.0,pix2pix-2D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14820850454801035,0.13760823746909906,11.0,0.10546875
all,cavity,0.0,SwinPix2Pix-2D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6743338193707604,0.7020696497173636,5.0,0.01953125
all,cavity,0.0,SwinPix2Pix-2D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.390960968287128,10.359683813164025,7.0,0.037109375
all,cavity,0.0,SwinPix2Pix-2D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14427128754356916,0.13760823746909906,16.0,0.275390625
all,cavity,0.0,CycleGAN-2D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6734034573207757,0.7020696497173636,9.0,0.064453125
all,cavity,0.0,CycleGAN-2D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.233601251745148,10.359683813164025,6.0,0.02734375
all,cavity,0.0,CycleGAN-2D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14363414208415418,0.13760823746909906,14.0,0.193359375
all,cavity,0.0,pix2pix-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6798446126251291,0.7020696497173636,11.0,0.10546875
all,cavity,0.0,pix2pix-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.310313934341021,10.359683813164025,7.0,0.037109375
all,cavity,0.0,pix2pix-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14536303816857576,0.13760823746909906,15.0,0.232421875
all,cavity,0.0,SynDiff-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6692008076500977,0.7020696497173636,8.0,0.048828125
all,cavity,0.0,SynDiff-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.65718634316442,10.359683813164025,12.0,0.130859375
all,cavity,0.0,SynDiff-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.15175394822604743,0.13760823746909906,14.0,0.193359375
all,cavity,0.0,pix2pix-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6800322064346993,0.7020696497173636,11.0,0.10546875
all,cavity,0.0,pix2pix-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.282979471693483,10.359683813164025,6.0,0.02734375
all,cavity,0.0,pix2pix-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.1465464676645485,0.13760823746909906,13.0,0.16015625
all,cavity,0.0,CUT-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6710019287953907,0.7020696497173636,7.0,0.037109375
all,cavity,0.0,CUT-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,10.048146980811305,10.359683813164025,17.0,0.322265625
all,cavity,0.0,CUT-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.1371550062937706,0.13760823746909906,27.0,1.0
all,cavity,0.0,ResViT-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6886509638752849,0.7020696497173636,22.0,0.625
all,cavity,0.0,ResViT-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,10.332095884458585,10.359683813164025,26.0,0.921875
all,cavity,0.0,ResViT-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.13591633770493594,0.13760823746909906,22.0,0.625
all,cavity,0.0,SwinPix2Pix-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6820117142646877,0.7020696497173636,12.0,0.130859375
all,cavity,0.0,SwinPix2Pix-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.515455886398623,10.359683813164025,7.0,0.037109375
all,cavity,0.0,SwinPix2Pix-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14291752537638075,0.13760823746909906,16.0,0.275390625
all,cavity,0.0,SwinPix2Pix-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6759753913168862,0.7020696497173636,8.0,0.048828125
all,cavity,0.0,SwinPix2Pix-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.812145929312688,10.359683813164025,11.0,0.10546875
all,cavity,0.0,SwinPix2Pix-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.13899820475520133,0.13760823746909906,26.0,0.921875
all,cavity,0.0,CUT-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6732445599270275,0.7020696497173636,7.0,0.037109375
all,cavity,0.0,CUT-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.08589147380317,10.359683813164025,5.0,0.01953125
all,cavity,0.0,CUT-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14764161254353522,0.13760823746909906,14.0,0.193359375
all,cavity,0.0,SynDiff-2D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6680683166806686,0.7020696497173636,9.0,0.064453125
all,cavity,0.0,SynDiff-2D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.755225226612561,10.359683813164025,14.0,0.193359375
all,cavity,0.0,SynDiff-2D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.15284955371135384,0.13760823746909906,15.0,0.232421875
all,cavity,0.0,SwinPix2Pix-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6797293353397946,0.7020696497173636,6.0,0.02734375
all,cavity,0.0,SwinPix2Pix-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.552831636761878,10.359683813164025,8.0,0.048828125
all,cavity,0.0,SwinPix2Pix-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14490116971059772,0.13760823746909906,15.0,0.232421875
all,cavity,0.0,SwinPix2Pix-2.5D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6664363669562614,0.7020696497173636,6.0,0.02734375
all,cavity,0.0,SwinPix2Pix-2.5D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.252722302254522,10.359683813164025,4.0,0.013671875
all,cavity,0.0,SwinPix2Pix-2.5D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14759932327166778,0.13760823746909906,15.0,0.232421875
all,cavity,0.0,CycleGAN-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6742593002357226,0.7020696497173636,10.0,0.083984375
all,cavity,0.0,CycleGAN-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.149078520024617,10.359683813164025,5.0,0.01953125
all,cavity,0.0,CycleGAN-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14484551843203783,0.13760823746909906,16.0,0.275390625
all,cavity,0.0,pix2pix-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6679318959265121,0.7020696497173636,4.0,0.013671875
all,cavity,0.0,pix2pix-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.599115616177283,10.359683813164025,8.0,0.048828125
all,cavity,0.0,pix2pix-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.1405913535628009,0.13760823746909906,24.0,0.76953125
all,cavity,0.0,SynDiff-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6588413478128095,0.7020696497173636,1.0,0.00390625
all,cavity,0.0,SynDiff-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.496908023629356,10.359683813164025,6.0,0.02734375
all,cavity,0.0,SynDiff-2.5D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.15431170001740405,0.13760823746909906,10.0,0.083984375
all,cavity,0.0,CycleGAN-2.5D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6662227315453528,0.7020696497173636,7.0,0.037109375
all,cavity,0.0,CycleGAN-2.5D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,8.983028582793654,10.359683813164025,5.0,0.01953125
all,cavity,0.0,CycleGAN-2.5D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14513814813578513,0.13760823746909906,16.0,0.275390625
all,cavity,0.0,CUT-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6711651843358915,0.7020696497173636,5.0,0.01953125
all,cavity,0.0,CUT-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.083312562889784,10.359683813164025,5.0,0.01953125
all,cavity,0.0,CUT-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14940936934355428,0.13760823746909906,11.0,0.10546875
all,cavity,0.0,ResViT-2.5D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.66455367879345,0.7020696497173636,4.0,0.013671875
all,cavity,0.0,ResViT-2.5D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.519094262525075,10.359683813164025,8.0,0.048828125
all,cavity,0.0,ResViT-2.5D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.1375930213022957,0.13760823746909906,27.0,1.0
all,cavity,0.0,CycleGAN-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6620233979000478,0.7020696497173636,2.0,0.005859375
all,cavity,0.0,CycleGAN-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.361918193465355,10.359683813164025,4.0,0.013671875
all,cavity,0.0,CycleGAN-3D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14381782300924958,0.13760823746909906,22.0,0.625
all,cavity,0.0,ResViT-2D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6620029083209845,0.7020696497173636,0.0,0.001953125
all,cavity,0.0,ResViT-2D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.36672208688299,10.359683813164025,4.0,0.013671875
all,cavity,0.0,ResViT-2D-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.1449470661173393,0.13760823746909906,15.0,0.232421875
all,cavity,0.0,SynDiff-3D+3D-refine-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6607308494670141,0.7020696497173636,5.0,0.01953125
all,cavity,0.0,SynDiff-3D+3D-refine-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.685448269277243,10.359683813164025,11.0,0.10546875
all,cavity,0.0,SynDiff-3D+3D-refine-T2+FLAIR  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.1583553410032351,0.13760823746909906,6.0,0.02734375
all,cavity,0.0,CUT-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6713332754037513,0.7020696497173636,8.0,0.048828125
all,cavity,0.0,CUT-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,10.138236575870852,10.359683813164025,20.0,0.4921875
all,cavity,0.0,CUT-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.13891976563413566,0.13760823746909906,26.0,0.921875
all,cavity,0.0,CycleGAN-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),ssim,10,0.6619871008020993,0.7020696497173636,2.0,0.005859375
all,cavity,0.0,CycleGAN-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,10,9.211885638735577,10.359683813164025,4.0,0.013671875
all,cavity,0.0,CycleGAN-3D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,10,0.14551368854238175,0.13760823746909906,19.0,0.431640625
