method,family,backbone,architecture,target,channel,roi,dilation_mm,phase,n_subjects,ssim_mean,ssim_sd,ssim_ci95,ssim_median,ssim_min,ssim_max,ssim_n,psnr_mean,psnr_sd,psnr_ci95,psnr_median,psnr_min,psnr_max,psnr_n,mae_mean,mae_sd,mae_ci95,mae_median,mae_min,mae_max,mae_n,lpips_mean,lpips_sd,lpips_ci95,lpips_median,lpips_min,lpips_max,lpips_n
SynDiff-3D-T2+FLAIR,SynDiff,SynDiff,3D,t2_flair,t2,cavity,5.0,pre,12,0.5580010929715175,0.08414599383009135,0.0952201558905024,0.5896719433784812,0.46261526736974373,0.6217160681663276,3,13.046468960159027,1.7495439691752983,1.9797953758623918,13.563976616332749,11.096548827586163,14.478881436558169,3,0.15622714658578238,0.04538702690033652,0.0513602559093071,0.13259360194206238,0.12753374874591827,0.20855408906936646,3,0.20992815543026958,0.029010694298222905,0.0328286910384156,0.1939156154791514,0.19245268082465206,0.24341616998700535,3
CUT-3D-T2+FLAIR,CUT,GAN,3D,t2_flair,t2,cavity,5.0,pre,12,0.5573882563208371,0.06115448717135184,0.06920281687584566,0.5699595156918474,0.49092502382863046,0.6112802294420334,3,14.070174322616145,1.472998645790259,1.6668548827394023,14.517617486161754,12.425336640010212,15.267568841676473,3,0.14655484755833945,0.043348506038845436,0.04905345239577124,0.12158425897359848,0.12147093564271927,0.19660934805870056,3,0.1756713470762787,0.023955322182635987,0.02710799895291144,0.17000276271629935,0.15505872422701047,0.20195255428552628,3
SwinPix2Pix-2.5D-T2,SwinPix2Pix,GAN,2.5D,t2,t2,cavity,5.0,pre,16,0.5573417738367751,0.1019817079197422,0.09994207376134735,0.5768958749784558,0.4340550363130369,0.6415203090771517,4,13.577864502235398,3.5930078243148507,3.5211476678285534,14.496500024678802,8.826671151247698,16.491786808336286,4,0.16573853231966496,0.08335287566902137,0.08168581815564094,0.14492320269346237,0.09575407952070236,0.2773536443710327,4,0.24405894408927903,0.07135555968047516,0.06992844848686566,0.23858968193136948,0.16889137398818724,0.33016503850619,4
SynDiff-3D-T2,SynDiff,SynDiff,3D,t2,t2,cavity,5.0,pre,16,0.5571175151370668,0.06801821861461851,0.06665785424232615,0.5731978156316353,0.46477660164798124,0.6172978276370154,4,12.004533919316641,2.8308505647405244,2.774233553445714,12.592949097909246,8.351912827160968,14.480324654287099,4,0.17910956591367722,0.0627526714760097,0.061497618046489504,0.17112787812948227,0.12400756776332855,0.25017493963241577,4,0.22370626140446634,0.062471290667897264,0.061221864854539315,0.20739011028233695,0.16912117419240502,0.31092365086078644,4
CUT-2.5D-T2,CUT,GAN,2.5D,t2,t2,cavity,5.0,pre,16,0.5567169113240136,0.09775358573927047,0.09579851402448505,0.571829064132434,0.44397900159895576,0.6392305154322308,4,13.33347178656755,3.3353326913997567,3.2686260375717615,14.183847914925673,8.932393535187458,16.033797781231392,4,0.17201911844313145,0.08180593581512696,0.08016981709882443,0.154980830848217,0.0999189242720604,0.27819588780403137,4,0.25039051266921075,0.06251027621810497,0.06126007069374287,0.23910901987960304,0.1921167928062809,0.3312272181113561,4
SwinPix2Pix-3D-T2,SwinPix2Pix,GAN,3D,t2,t2,cavity,5.0,pre,16,0.5554388584222607,0.06536453761371716,0.06405724686144282,0.549632884646535,0.4952114635006379,0.6272782008953348,4,12.571510834266407,3.370586998522739,3.303175258552284,13.497972358250774,7.903104088279681,15.386994532284398,4,0.17777568101882935,0.0802127247583467,0.07860847026317977,0.15783143416047096,0.11358844488859177,0.2818514108657837,4,0.23383509144738998,0.06417978155405009,0.06289618592296908,0.21918359773788343,0.17716812439119586,0.31980504592259723,4
CUT-3D-T2,CUT,GAN,3D,t2,t2,cavity,5.0,pre,16,0.5505568335583421,0.06345357970934255,0.062184508115155704,0.5431038286158361,0.4911427172570844,0.6248769597446118,4,12.808139845869057,3.0259653251084746,2.965446018606305,13.468824589418228,8.75381114919246,15.541099055447315,4,0.1727018691599369,0.06784668547050161,0.06648975176109158,0.15858028084039688,0.11617600917816162,0.25747090578079224,4,0.21419527687919127,0.0711837520059586,0.06976007696583943,0.19030843284050736,0.15964370489644739,0.3165205369393031,4
pix2pix-3D-T2,pix2pix,GAN,3D,t2,t2,cavity,5.0,pre,16,0.5425635538524215,0.07048030799693424,0.06907070183699555,0.5443705051003318,0.467547019862913,0.6139661853461096,4,12.54165668622321,3.15021493687755,3.087210638139999,13.255183219349332,8.261513969748727,15.394746336445447,4,0.17848587222397327,0.07539338078604722,0.07388551317032628,0.16159630566835403,0.11760776489973068,0.27314311265945435,4,0.22783712959113683,0.06604030171955334,0.06471949568516228,0.20769472170818168,0.17728171413536095,0.318677360812823,4
CycleGAN-3D-T2,CycleGAN,GAN,3D,t2,t2,cavity,5.0,pre,16,0.5382441962222406,0.07874849408252659,0.07717352420087605,0.5399055631123941,0.45076842444537607,0.6223972342187982,4,12.667411854605367,3.507937110576156,3.437778368364633,13.602591317290717,7.821607225221667,15.642857558618369,4,0.18188412114977837,0.08482067754289313,0.08312426399203526,0.15803945437073708,0.11650515347719193,0.2949524223804474,4,0.21783856525777656,0.06285921818759711,0.061602033823845166,0.19883433644237936,0.16821610749274363,0.30546948065360385,4
pix2pix-2.5D-T2+FLAIR,pix2pix,GAN,2.5D,t2_flair,flair,cavity,5.0,pre,12,0.6152498780083508,0.04754111448461823,0.05379783548072754,0.5974583276593388,0.5791706254610922,0.6691206809046216,3,13.542930989393687,1.8759974142821545,2.122890919784294,12.475698522241478,12.444025417851865,15.709069028087715,3,0.15466697762409845,0.04898276504582386,0.05542921666632286,0.16874532401561737,0.10018666833639145,0.19506894052028656,3,0.20762674842770526,0.05162166307253159,0.058415410899046866,0.19736890510345498,0.16190413534283066,0.26360720483683014,3
CycleGAN-2.5D-T2+FLAIR,CycleGAN,GAN,2.5D,t2_flair,flair,cavity,5.0,pre,12,0.614136341159009,0.042454113795605104,0.048041352295075244,0.599210588364548,0.5811607679592388,0.6620376671532402,3,13.635461676873183,1.536061625883563,1.7382173626636297,13.307401053946517,12.289933281536483,15.309050695136545,3,0.1571463073293368,0.04337877986076699,0.04908771045027342,0.1761879175901413,0.10750342160463333,0.18774758279323578,3,0.23562401911676764,0.05524419305082254,0.06251468946894985,0.24152897520818645,0.1776645461885402,0.2876785359535762,3
CUT-2D+3D-post-T2+FLAIR,CUT,GAN,2D+3D-post,t2_flair,flair,cavity,5.0,pre,12,0.6140252367856096,0.046627759592155905,0.05276427712239112,0.5928537216202543,0.5817394050137248,0.6674825837228497,3,13.828412645352785,1.740452683138895,1.969507617239213,13.37307344510479,12.360890456391099,15.751274034562464,3,0.15345989167690277,0.044414305616689305,0.05025951815518512,0.17752353847026825,0.10220643877983093,0.18064969778060913,3,0.210437088746712,0.0560844361577022,0.06346551405347559,0.20156877529289988,0.15931515902495727,0.2704273319222789,3
CUT-2.5D-T2+FLAIR,CUT,GAN,2.5D,t2_flair,flair,cavity,5.0,pre,12,0.6120457553294643,0.036021166442995495,0.04076178707908002,0.5972433039082305,0.5857840933764314,0.6531098687037308,3,13.662749479006138,1.7957604111826546,2.032094203320902,13.26612803524998,12.098455870032996,15.62366453173544,3,0.15375258028507233,0.04469441139712023,0.050576487684742516,0.17610183358192444,0.10229180753231049,0.18286409974098206,3,0.21784662980950953,0.05110369920885841,0.05782927960984734,0.21427549328655005,0.1686221665989321,0.27064222954304645,3
CycleGAN-2D+3D-post-T2+FLAIR,CycleGAN,GAN,2D+3D-post,t2_flair,flair,cavity,5.0,pre,12,0.6106578583814368,0.042800744870149204,0.04843360228170239,0.6009702012470166,0.5735312719414775,0.6574721019558165,3,12.875856999063862,1.9166618168526548,2.1689070231745005,11.829057548813008,11.710543988583611,15.087969459794962,3,0.16494221736987433,0.054864378890096085,0.06208488928539246,0.17665332555770874,0.10516785830259323,0.21300546824932098,3,0.23130584547957656,0.050747840967981656,0.0574265881015668,0.22684655545486343,0.1829348046046037,0.28413617637926253,3
pix2pix-2D+3D-post-T2+FLAIR,pix2pix,GAN,2D+3D-post,t2_flair,flair,cavity,5.0,pre,12,0.6102371970394599,0.043805202037602846,0.049570252569099256,0.6050625752429972,0.5692491342444813,0.656399881630901,3,13.225930715069675,1.2829109050542988,1.4517503545036354,12.695999430513538,12.29288132591293,14.688911388782554,3,0.15684661020835242,0.03679368133451256,0.04163596997299794,0.1669868677854538,0.11604615300893784,0.1875068098306656,3,0.20721204836161133,0.05339236110904681,0.06041914435559665,0.1835508109587762,0.16973897949076042,0.2683463546352974,3
CycleGAN-2D-T2+FLAIR,CycleGAN,GAN,2D,t2_flair,flair,cavity,5.0,pre,12,0.6095877342574861,0.03990169741480977,0.045153021257384296,0.5949823780035995,0.5790465471866748,0.6547342775821842,3,13.28933548148972,1.7947744343261112,2.030978465473964,12.286201944228356,12.220390359071263,15.36141414116954,3,0.16006255894899368,0.050214468327564626,0.05682302014002141,0.17246007919311523,0.10481057316064835,0.20291702449321747,3,0.22243403951266916,0.05573305358430793,0.06306788723973365,0.21965740155428648,0.16814120393246412,0.2795035130512569,3
pix2pix-2D-T2+FLAIR,pix2pix,GAN,2D,t2_flair,flair,cavity,5.0,pre,12,0.6090775154729929,0.03820258387177045,0.04323029328092762,0.592906468168244,0.5816199619333131,0.6527061163174218,3,13.578561431514492,1.3515249734193715,1.5293944821515448,13.079993987086096,12.547145098566148,15.10854520889123,3,0.15385245780150095,0.03979414337614776,0.04503131240516337,0.1672745794057846,0.10908277332782745,0.1852000206708908,3,0.2060562310858877,0.058314909138214285,0.06598953183788452,0.19394281149531403,0.15474938601255417,0.2694764957497949,3
CUT-2D-T2+FLAIR,CUT,GAN,2D,t2_flair,flair,cavity,5.0,pre,12,0.6065932952345758,0.042827241857112334,0.048463586445111916,0.5862251834091671,0.5777513641567078,0.6558033381378526,3,13.944249672078298,1.586793509333447,1.7956258931335527,13.39206303727054,12.707322473587721,15.73336350537663,3,0.1537949542204539,0.0403479437290554,0.045657996499507296,0.17369449138641357,0.10736282169818878,0.18032754957675934,3,0.1989726894833093,0.054370724231766164,0.0615262664516404,0.18640075106587675,0.15198919814653122,0.2585281192375199,3
SwinPix2Pix-2D+3D-post-T2+FLAIR,SwinPix2Pix,GAN,2D+3D-post,t2_flair,flair,cavity,5.0,pre,12,0.603493678129432,0.05425749900800746,0.06139814004934477,0.6000040441744786,0.5510652264243817,0.6594117637894357,3,12.88329020140288,1.8520179598729636,2.095755612646287,11.949417793562173,11.684128488603648,15.016324322042829,3,0.16421027978261313,0.05341850198368252,0.060448725539971895,0.1795075237751007,0.10481195151805878,0.20831136405467987,3,0.2113366087118876,0.06088091220506243,0.06889323765820142,0.18915416952222586,0.1646572474318628,0.2801984091815741,3
SwinPix2Pix-2D-T2+FLAIR,SwinPix2Pix,GAN,2D,t2_flair,flair,cavity,5.0,pre,12,0.6033662324069574,0.04149420711945587,0.046955115634446744,0.5941050267576167,0.5672851443196455,0.6487085261436097,3,13.359009442116497,1.8864232663945393,2.1346888820905825,12.455125124983677,12.09460734735677,15.52729585400904,3,0.15911699831485748,0.049716719457367935,0.05625976426939551,0.17342033982276917,0.10381646454334259,0.2001141905784607,3,0.19722880005979118,0.06218866506013045,0.07037309932549919,0.18885273227675092,0.13965267623559788,0.2631809916670248,3
SwinPix2Pix-2.5D-T2+FLAIR,SwinPix2Pix,GAN,2.5D,t2_flair,flair,cavity,5.0,pre,12,0.6011880614874705,0.05561964629478428,0.06293955481062995,0.5930984418687455,0.5500562132358815,0.6604095293577845,3,13.328254761526146,2.0485962835310456,2.318204926884732,12.386348167381101,11.920017884926304,15.678398232271034,3,0.15995290130376816,0.05395456517524923,0.06105533814676113,0.16902253031730652,0.10203830152750015,0.2087978720664978,3,0.1965050738943989,0.05263152547103322,0.05955817778118088,0.1764546333708697,0.15684566525026009,0.2562149230620669,3
SwinPix2Pix-3D-T2+FLAIR,SwinPix2Pix,GAN,3D,t2_flair,flair,cavity,5.0,pre,12,0.5889179101920576,0.03362727394750496,0.038052842704782354,0.5875101015780892,0.5560166495787447,0.6232269794193391,3,12.96363715731506,1.2180712764489863,1.3783774075259478,12.565738605602824,11.994273465076137,14.330899401266217,3,0.16505440324544907,0.04285481952790715,0.04849479351739965,0.17706820368766785,0.11747483164072037,0.20062017440795898,3,0.20936135606018277,0.04413990518022098,0.04994900483009807,0.1992876162338588,0.171129056189854,0.2576673957568355,3
pix2pix-3D-T2+FLAIR,pix2pix,GAN,3D,t2_flair,flair,cavity,5.0,pre,12,0.5886960784269649,0.03035354661744713,0.034348271488468196,0.5778200803815248,0.5652788822130517,0.6229892726863182,3,12.953903753752678,1.1459655101366955,1.296782051688518,12.633581357693092,12.002182708754983,14.225947194809962,3,0.1657358482480049,0.041541261448532096,0.0470083626203818,0.17752107977867126,0.11957528442144394,0.20011118054389954,3,0.2198514827181145,0.04234224794520459,0.04791476416854518,0.20675753388139936,0.18560290175418442,0.2671940125187597,3
ResViT-3D-T2+FLAIR,ResViT,ResViT,3D,t2_flair,flair,cavity,5.0,pre,12,0.5862052217021815,0.08169555438300202,0.09244722261665898,0.5827409157761181,0.5062969279229028,0.6695778214075236,3,12.396869157850496,2.3297570461739987,2.636368281199772,11.487485643478516,10.65895194122498,15.044169888847993,3,0.17279296616713205,0.05861555894399367,0.06632974912062965,0.20187930762767792,0.10532274842262268,0.21117684245109558,3,0.21389583199592366,0.05389289308766938,0.06098554960988434,0.21843286428381414,0.1578778467488055,0.2653767849551514,3
ResViT-2D+3D-refine-T2+FLAIR,ResViT,ResViT,2D+3D-refine,t2_flair,flair,cavity,5.0,pre,12,0.584559702105385,0.0709460044243085,0.08028296171451367,0.6067836154371706,0.5051622506332014,0.6417332402457829,3,12.62313548469247,1.6835809528769488,1.9051511960382248,11.670454731983948,11.63191176961696,14.567039952476506,3,0.16918740421533585,0.0465595286600226,0.05268706655420405,0.1808028668165207,0.11791979521512985,0.208839550614357,3,0.20100441771891164,0.03447811367688703,0.039015658496502445,0.19476623405866764,0.170071283172743,0.23817573592532426,3
CycleGAN-3D-T2+FLAIR,CycleGAN,GAN,3D,t2_flair,flair,cavity,5.0,pre,12,0.5843233552231611,0.027426781389967094,0.03103632485226494,0.5751929169389164,0.5626263455953133,0.6151508031352535,3,13.225045485712196,1.1234610537443177,1.271315861934551,12.886217342930852,12.309995930914877,14.478923183290854,3,0.16244411965211233,0.038784979601930225,0.04388933609082958,0.17475879192352295,0.11899688839912415,0.19357667863368988,3,0.1926033300345238,0.03854394941706106,0.043616584760280186,0.17639990957776228,0.1648062532250252,0.2366038273007839,3
ResViT-2D-T2+FLAIR,ResViT,ResViT,2D,t2_flair,flair,cavity,5.0,pre,12,0.5701873876906659,0.07088924440284625,0.08021873170371961,0.6094173249307991,0.4883547046308364,0.612790133510362,3,11.87457067084226,1.4015340384815878,1.5859850666157054,11.491923687435229,10.70409989556209,13.42768842952946,3,0.18303523461023966,0.04936739151585357,0.055864462490500706,0.18364983797073364,0.13336341083049774,0.2320924550294876,3,0.18981898971016528,0.03202346321196144,0.03623796000738763,0.1857759817777311,0.1600090192959589,0.22367196805680578,3
CUT-3D-T2+FLAIR,CUT,GAN,3D,t2_flair,flair,cavity,5.0,pre,12,0.5656174402329052,0.032681177304860386,0.036982233568214264,0.5646594702216057,0.5334257798496923,0.5987670706274175,3,13.0106861204835,1.2161513712247496,1.3762048302418057,12.31027297945043,12.306810041663194,14.41497534033688,3,0.16734258830547333,0.04203676271044357,0.04756907508280064,0.17422568798065186,0.12228906154632568,0.20551301538944244,3,0.1792305318059636,0.037924914150710254,0.04291608041205579,0.17785522712466234,0.1420119773182604,0.217824390974968,3
ResViT-2.5D-T2+FLAIR,ResViT,ResViT,2.5D,t2_flair,flair,cavity,5.0,pre,12,0.5618766799182491,0.05999090378046708,0.06788609831529994,0.5935108544477621,0.49268949065083106,0.599429694656154,3,12.224877837830713,1.126382578312075,1.274621878206003,11.710423089412581,11.447581192696834,13.516629231382726,3,0.17759154240290323,0.04086494854703624,0.0462430425263411,0.18619464337825775,0.13310997188091278,0.21347001194953918,3,0.19050181301670913,0.02385469360086777,0.026994126992918217,0.1996528567660789,0.16342650879831874,0.20842607348572975,3
SynDiff-2D-T2+FLAIR,SynDiff,SynDiff,2D,t2_flair,flair,cavity,5.0,pre,12,0.5524198162167325,0.06720594972741341,0.07605069140588251,0.5864661487438412,0.47500397564698627,0.5957893242593701,3,12.079994198213504,1.5124182569943052,1.7114623720938147,11.552156151644477,10.902230443791582,13.78559599920445,3,0.18304584423700967,0.047987360319796606,0.05430281018073491,0.18765908479690552,0.13291846215724945,0.22855998575687408,3,0.18490190983280194,0.011594737858677446,0.013120681046825514,0.18129358389506153,0.17554036933271325,0.19787177627063102,3
SynDiff-3D-T2+FLAIR,SynDiff,SynDiff,3D,t2_flair,flair,cavity,5.0,pre,12,0.5520498074100311,0.06673657166266081,0.07551954012389074,0.5559211169097318,0.48346184797869496,0.6167664573416665,3,11.693500145072372,1.8442468650277175,2.086961790992717,10.76913380142652,10.494236162690369,13.81713047110023,3,0.1905613342920939,0.056901459895279935,0.06439006344813222,0.21215170621871948,0.12602446973323822,0.23350782692432404,3,0.20664223719891583,0.01562685690760702,0.017683453282701565,0.20279054288916729,0.1933013887382021,0.22383477996937806,3
SynDiff-3D+3D-refine-T2+FLAIR,SynDiff,SynDiff,3D+3D-refine,t2_flair,flair,cavity,5.0,pre,12,0.5514739508861145,0.06214859841620925,0.07032775964969847,0.583146033970202,0.47986957020854293,0.5914062484795984,3,11.955890306124823,1.5565199700416397,1.761368158457035,11.276513075368053,10.854541326266578,13.73661651673984,3,0.18382268150647482,0.051697165361067186,0.05850084978160336,0.18872150778770447,0.12985047698020935,0.23289605975151062,3,0.1989058213587649,0.011578843153218641,0.013102694494373866,0.1999208488154645,0.1868528800413889,0.20994373521944132,3
SynDiff-2.5D-T2+FLAIR,SynDiff,SynDiff,2.5D,t2_flair,flair,cavity,5.0,pre,12,0.5510076102298168,0.061022221907113094,0.06905314463945682,0.5825012680973969,0.48067301982817756,0.5898485427638762,3,12.412813470254767,0.9429404946320418,1.0670376188749922,11.941086894001778,11.798828357571214,13.498525159191308,3,0.17577202121416727,0.03380023207363259,0.038248563249311855,0.17957322299480438,0.1402318775653839,0.20751096308231354,3,0.1819566997280294,0.02092368610837416,0.02367737978193375,0.1840666276128853,0.16005798867520163,0.20174548289600125,3
